country,year,week,cases,lat,lon
Poland,2023,21,0.0,52.2297,21.0122
Poland,2023,22,0.0,52.2297,21.0122
Poland,2023,23,0.0,52.2297,21.0122
Poland,2023,24,0.0,52.2297,21.0122
Poland,2023,25,0.0,52.2297,21.0122
Poland,2023,26,0.0,52.2297,21.0122
Poland,2023,27,0.0,52.2297,21.0122
Poland,2023,28,0.0,52.2297,21.0122
Poland,2023,29,0.0,52.2297,21.0122
Poland,2023,30,0.0,52.2297,21.0122
Poland,2023,31,0.0,52.2297,21.0122
Poland,2023,32,0.0,52.2297,21.0122
Poland,2023,33,0.0,52.2297,21.0122
Poland,2023,34,0.0,52.2297,21.0122
Poland,2023,35,0.0,52.2297,21.0122
Poland,2023,36,0.0,52.2297,21.0122
Poland,2023,37,0.0,52.2297,21.0122
Poland,2023,38,0.0,52.2297,21.0122
Poland,2023,39,0.0,52.2297,21.0122
Poland,2023,40,1.0,52.2297,21.0122
Poland,2023,41,1.0,52.2297,21.0122
Poland,2023,42,0.0,52.2297,21.0122
Poland,2023,43,0.0,52.2297,21.0122
Poland,2023,44,0.0,52.2297,21.0122
Poland,2023,45,1.0,52.2297,21.0122
Poland,2023,46,0.0,52.2297,21.0122
Poland,2023,47,1.0,52.2297,21.0122
Poland,2023,48,1.0,52.2297,21.0122
Poland,2023,49,1.0,52.2297,21.0122
Poland,2023,50,6.0,52.2297,21.0122
Poland,2023,51,7.0,52.2297,21.0122
Poland,2023,52,1.0,52.2297,21.0122
Poland,2024,1,8.0,52.2297,21.0122
Poland,2024,2,14.0,52.2297,21.0122
Poland,2024,3,35.0,52.2297,21.0122
Poland,2024,4,44.0,52.2297,21.0122
Poland,2024,5,106.0,52.2297,21.0122
Poland,2024,6,161.0,52.2297,21.0122
Poland,2024,7,113.0,52.2297,21.0122
Poland,2024,8,113.0,52.2297,21.0122
Poland,2024,9,76.0,52.2297,21.0122
Poland,2024,10,38.0,52.2297,21.0122
Poland,2024,11,31.0,52.2297,21.0122
Poland,2024,12,4.0,52.2297,21.0122
Poland,2024,13,9.0,52.2297,21.0122
Poland,2024,14,8.0,52.2297,21.0122
Poland,2024,15,3.0,52.2297,21.0122
Poland,2024,16,1.0,52.2297,21.0122
Poland,2024,17,1.0,52.2297,21.0122
Poland,2024,18,0.0,52.2297,21.0122
Poland,2024,19,0.0,52.2297,21.0122
Poland,2024,20,0.0,52.2297,21.0122
Poland,2024,21,0.0,52.2297,21.0122
Poland,2024,22,0.0,52.2297,21.0122
Poland,2024,23,0.0,52.2297,21.0122
Poland,2024,24,0.0,52.2297,21.0122
Poland,2024,25,0.0,52.2297,21.0122
Poland,2024,26,0.0,52.2297,21.0122
Poland,2024,27,0.0,52.2297,21.0122
Poland,2024,28,0.0,52.2297,21.0122
Poland,2024,29,0.0,52.2297,21.0122
Poland,2024,30,0.0,52.2297,21.0122
Poland,2024,31,0.0,52.2297,21.0122
Poland,2024,32,0.0,52.2297,21.0122
Poland,2024,33,0.0,52.2297,21.0122
Poland,2024,35,0.0,52.2297,21.0122
Poland,2024,36,0.0,52.2297,21.0122
Poland,2024,37,0.0,52.2297,21.0122
Poland,2024,38,1.0,52.2297,21.0122
Poland,2024,39,0.0,52.2297,21.0122
Poland,2024,40,0.0,52.2297,21.0122
Poland,2024,41,1.0,52.2297,21.0122
Poland,2024,42,2.0,52.2297,21.0122
Poland,2024,43,0.0,52.2297,21.0122
Poland,2024,44,0.0,52.2297,21.0122
Poland,2024,45,1.0,52.2297,21.0122
Poland,2024,46,0.0,52.2297,21.0122
Poland,2024,47,2.0,52.2297,21.0122
Poland,2024,48,14.0,52.2297,21.0122
Poland,2024,49,11.0,52.2297,21.0122
Poland,2024,50,48.0,52.2297,21.0122
Poland,2024,51,41.0,52.2297,21.0122
Poland,2024,52,9.0,52.2297,21.0122
Poland,2025,1,3.0,52.2297,21.0122
Poland,2025,2,26.0,52.2297,21.0122
Poland,2025,3,40.0,52.2297,21.0122
Poland,2025,4,104.0,52.2297,21.0122
Poland,2025,5,201.0,52.2297,21.0122
Poland,2025,6,189.0,52.2297,21.0122
Poland,2025,7,192.0,52.2297,21.0122
Poland,2025,8,144.0,52.2297,21.0122
Poland,2025,10,126.0,52.2297,21.0122
Poland,2025,11,91.0,52.2297,21.0122
Poland,2025,12,52.0,52.2297,21.0122
Poland,2025,13,31.0,52.2297,21.0122
Poland,2025,14,30.0,52.2297,21.0122
Poland,2025,15,11.0,52.2297,21.0122
Poland,2025,16,8.0,52.2297,21.0122
Poland,2025,17,1.0,52.2297,21.0122
Poland,2025,18,0.0,52.2297,21.0122
Poland,2025,19,1.0,52.2297,21.0122
Poland,2025,20,0.0,52.2297,21.0122
Poland,2025,21,0.0,52.2297,21.0122
Poland,2025,22,0.0,52.2297,21.0122
Poland,2025,23,0.0,52.2297,21.0122
Poland,2025,24,0.0,52.2297,21.0122
Poland,2025,25,0.0,52.2297,21.0122
Poland,2025,26,0.0,52.2297,21.0122
Poland,2025,27,0.0,52.2297,21.0122
Poland,2025,28,0.0,52.2297,21.0122
Poland,2025,29,0.0,52.2297,21.0122
Poland,2025,30,0.0,52.2297,21.0122
Poland,2025,31,0.0,52.2297,21.0122
Poland,2025,32,0.0,52.2297,21.0122
Poland,2025,33,0.0,52.2297,21.0122
Poland,2025,34,0.0,52.2297,21.0122
Poland,2025,35,0.0,52.2297,21.0122
Poland,2025,36,0.0,52.2297,21.0122
Poland,2025,37,0.0,52.2297,21.0122
Poland,2025,38,0.0,52.2297,21.0122
Poland,2025,39,0.0,52.2297,21.0122
Poland,2025,40,0.0,52.2297,21.0122
Poland,2025,41,0.0,52.2297,21.0122
Poland,2025,42,0.0,52.2297,21.0122
Poland,2025,43,0.0,52.2297,21.0122
Poland,2025,44,1.0,52.2297,21.0122
Poland,2025,45,0.0,52.2297,21.0122
Poland,2025,46,0.0,52.2297,21.0122
Poland,2025,47,0.0,52.2297,21.0122
Poland,2025,48,2.0,52.2297,21.0122
Poland,2025,49,7.0,52.2297,21.0122
Poland,2025,50,2.0,52.2297,21.0122
Poland,2025,51,23.0,52.2297,21.0122
Poland,2025,52,55.0,52.2297,21.0122
Poland,2026,2,6.0,52.2297,21.0122
Poland,2026,3,12.0,52.2297,21.0122
Poland,2026,4,48.0,52.2297,21.0122
Poland,2026,5,72.0,52.2297,21.0122
Poland,2026,6,169.0,52.2297,21.0122
Poland,2026,7,135.0,52.2297,21.0122
Poland,2026,8,103.0,52.2297,21.0122
Poland,2026,9,190.0,52.2297,21.0122
Poland,2026,10,112.0,52.2297,21.0122
Portugal,2021,40,0.0,38.7223,-9.1393
Portugal,2021,41,0.0,38.7223,-9.1393
Portugal,2021,42,0.0,38.7223,-9.1393
Portugal,2021,43,0.0,38.7223,-9.1393
Portugal,2021,44,0.0,38.7223,-9.1393
Portugal,2021,45,0.0,38.7223,-9.1393
Portugal,2021,46,0.0,38.7223,-9.1393
Portugal,2021,47,0.0,38.7223,-9.1393
Portugal,2021,48,0.0,38.7223,-9.1393
Portugal,2021,49,1.0,38.7223,-9.1393
Portugal,2021,50,0.0,38.7223,-9.1393
Portugal,2021,51,0.0,38.7223,-9.1393
Portugal,2021,52,0.0,38.7223,-9.1393
Portugal,2022,1,0.0,38.7223,-9.1393
Portugal,2022,2,0.0,38.7223,-9.1393
Portugal,2022,3,0.0,38.7223,-9.1393
Portugal,2022,4,1.0,38.7223,-9.1393
Portugal,2022,5,0.0,38.7223,-9.1393
Portugal,2022,6,0.0,38.7223,-9.1393
Portugal,2022,7,0.0,38.7223,-9.1393
Portugal,2022,8,0.0,38.7223,-9.1393
Portugal,2022,9,4.0,38.7223,-9.1393
Portugal,2022,10,6.0,38.7223,-9.1393
Portugal,2022,11,4.0,38.7223,-9.1393
Portugal,2022,12,5.0,38.7223,-9.1393
Portugal,2022,13,0.0,38.7223,-9.1393
Portugal,2022,14,4.0,38.7223,-9.1393
Portugal,2022,15,2.0,38.7223,-9.1393
Portugal,2022,16,2.0,38.7223,-9.1393
Portugal,2022,17,2.0,38.7223,-9.1393
Portugal,2022,18,0.0,38.7223,-9.1393
Portugal,2022,19,0.0,38.7223,-9.1393
Portugal,2022,20,0.0,38.7223,-9.1393
Portugal,2022,21,0.0,38.7223,-9.1393
Portugal,2022,22,0.0,38.7223,-9.1393
Portugal,2022,23,0.0,38.7223,-9.1393
Portugal,2022,24,0.0,38.7223,-9.1393
Portugal,2022,25,0.0,38.7223,-9.1393
Portugal,2022,26,0.0,38.7223,-9.1393
Portugal,2022,27,0.0,38.7223,-9.1393
Portugal,2022,28,0.0,38.7223,-9.1393
Portugal,2022,29,0.0,38.7223,-9.1393
Portugal,2022,30,0.0,38.7223,-9.1393
Portugal,2022,31,0.0,38.7223,-9.1393
Portugal,2022,32,0.0,38.7223,-9.1393
Portugal,2022,33,0.0,38.7223,-9.1393
Portugal,2022,34,0.0,38.7223,-9.1393
Portugal,2022,35,0.0,38.7223,-9.1393
Portugal,2022,36,1.0,38.7223,-9.1393
Portugal,2022,37,0.0,38.7223,-9.1393
Portugal,2022,38,0.0,38.7223,-9.1393
Portugal,2022,39,0.0,38.7223,-9.1393
Portugal,2022,40,1.0,38.7223,-9.1393
Portugal,2022,41,2.0,38.7223,-9.1393
Portugal,2022,42,11.0,38.7223,-9.1393
Portugal,2022,43,17.0,38.7223,-9.1393
Portugal,2022,44,22.0,38.7223,-9.1393
Portugal,2022,45,34.0,38.7223,-9.1393
Portugal,2022,46,51.0,38.7223,-9.1393
Portugal,2022,47,36.0,38.7223,-9.1393
Portugal,2022,48,35.0,38.7223,-9.1393
Portugal,2022,49,28.0,38.7223,-9.1393
Portugal,2022,50,20.0,38.7223,-9.1393
Portugal,2022,51,15.0,38.7223,-9.1393
Portugal,2022,52,9.0,38.7223,-9.1393
Portugal,2023,1,11.0,38.7223,-9.1393
Portugal,2023,2,6.0,38.7223,-9.1393
Portugal,2023,3,6.0,38.7223,-9.1393
Portugal,2023,4,8.0,38.7223,-9.1393
Portugal,2023,5,1.0,38.7223,-9.1393
Portugal,2023,6,5.0,38.7223,-9.1393
Portugal,2023,7,5.0,38.7223,-9.1393
Portugal,2023,8,1.0,38.7223,-9.1393
Portugal,2023,9,10.0,38.7223,-9.1393
Portugal,2023,10,1.0,38.7223,-9.1393
Portugal,2023,11,5.0,38.7223,-9.1393
Portugal,2023,12,4.0,38.7223,-9.1393
Portugal,2023,13,4.0,38.7223,-9.1393
Portugal,2023,14,1.0,38.7223,-9.1393
Portugal,2023,15,3.0,38.7223,-9.1393
Portugal,2023,16,0.0,38.7223,-9.1393
Portugal,2023,17,1.0,38.7223,-9.1393
Portugal,2023,18,0.0,38.7223,-9.1393
Portugal,2023,19,0.0,38.7223,-9.1393
Portugal,2023,20,0.0,38.7223,-9.1393
Portugal,2023,21,0.0,38.7223,-9.1393
Portugal,2023,22,0.0,38.7223,-9.1393
Portugal,2023,23,0.0,38.7223,-9.1393
Portugal,2023,24,0.0,38.7223,-9.1393
Portugal,2023,25,0.0,38.7223,-9.1393
Portugal,2023,26,0.0,38.7223,-9.1393
Portugal,2023,27,0.0,38.7223,-9.1393
Portugal,2023,28,0.0,38.7223,-9.1393
Portugal,2023,29,0.0,38.7223,-9.1393
Portugal,2023,30,0.0,38.7223,-9.1393
Portugal,2023,31,0.0,38.7223,-9.1393
Portugal,2023,32,0.0,38.7223,-9.1393
Portugal,2023,33,0.0,38.7223,-9.1393
Portugal,2023,34,0.0,38.7223,-9.1393
Portugal,2023,35,0.0,38.7223,-9.1393
Portugal,2023,36,0.0,38.7223,-9.1393
Portugal,2023,37,0.0,38.7223,-9.1393
Portugal,2023,38,1.0,38.7223,-9.1393
Portugal,2023,39,0.0,38.7223,-9.1393
Portugal,2023,40,0.0,38.7223,-9.1393
Portugal,2023,41,1.0,38.7223,-9.1393
Portugal,2023,42,1.0,38.7223,-9.1393
Portugal,2023,43,1.0,38.7223,-9.1393
Portugal,2023,44,2.0,38.7223,-9.1393
Portugal,2023,45,3.0,38.7223,-9.1393
Portugal,2023,46,4.0,38.7223,-9.1393
Portugal,2023,47,3.0,38.7223,-9.1393
Portugal,2023,48,6.0,38.7223,-9.1393
Portugal,2023,49,7.0,38.7223,-9.1393
Portugal,2023,50,19.0,38.7223,-9.1393
Portugal,2023,51,17.0,38.7223,-9.1393
Portugal,2023,52,26.0,38.7223,-9.1393
Portugal,2024,1,8.0,38.7223,-9.1393
Portugal,2024,2,18.0,38.7223,-9.1393
Portugal,2024,3,6.0,38.7223,-9.1393
Portugal,2024,4,6.0,38.7223,-9.1393
Portugal,2024,5,1.0,38.7223,-9.1393
Portugal,2024,6,1.0,38.7223,-9.1393
Portugal,2024,7,1.0,38.7223,-9.1393
Portugal,2024,8,0.0,38.7223,-9.1393
Portugal,2024,9,2.0,38.7223,-9.1393
Portugal,2024,10,0.0,38.7223,-9.1393
Portugal,2024,11,0.0,38.7223,-9.1393
Portugal,2024,12,1.0,38.7223,-9.1393
Portugal,2024,13,0.0,38.7223,-9.1393
Portugal,2024,14,0.0,38.7223,-9.1393
Portugal,2024,15,0.0,38.7223,-9.1393
Portugal,2024,16,0.0,38.7223,-9.1393
Portugal,2024,17,0.0,38.7223,-9.1393
Portugal,2024,18,1.0,38.7223,-9.1393
Portugal,2024,19,0.0,38.7223,-9.1393
Portugal,2024,20,0.0,38.7223,-9.1393
Portugal,2024,21,0.0,38.7223,-9.1393
Portugal,2024,22,0.0,38.7223,-9.1393
Portugal,2024,23,2.0,38.7223,-9.1393
Portugal,2024,24,0.0,38.7223,-9.1393
Portugal,2024,25,0.0,38.7223,-9.1393
Portugal,2024,26,0.0,38.7223,-9.1393
Portugal,2024,27,0.0,38.7223,-9.1393
Portugal,2024,28,0.0,38.7223,-9.1393
Portugal,2024,29,0.0,38.7223,-9.1393
Portugal,2024,30,0.0,38.7223,-9.1393
Portugal,2024,31,0.0,38.7223,-9.1393
Portugal,2024,32,0.0,38.7223,-9.1393
Portugal,2024,33,0.0,38.7223,-9.1393
Portugal,2024,34,0.0,38.7223,-9.1393
Portugal,2024,35,0.0,38.7223,-9.1393
Portugal,2024,36,0.0,38.7223,-9.1393
Portugal,2024,37,0.0,38.7223,-9.1393
Portugal,2024,38,0.0,38.7223,-9.1393
Portugal,2024,40,0.0,38.7223,-9.1393
Portugal,2024,41,2.0,38.7223,-9.1393
Portugal,2024,42,0.0,38.7223,-9.1393
Portugal,2024,43,2.0,38.7223,-9.1393
Portugal,2024,44,2.0,38.7223,-9.1393
Portugal,2024,45,0.0,38.7223,-9.1393
Portugal,2024,46,1.0,38.7223,-9.1393
Portugal,2024,47,4.0,38.7223,-9.1393
Portugal,2024,48,9.0,38.7223,-9.1393
Portugal,2024,49,7.0,38.7223,-9.1393
Portugal,2024,50,15.0,38.7223,-9.1393
Portugal,2024,51,18.0,38.7223,-9.1393
Portugal,2024,52,10.0,38.7223,-9.1393
Portugal,2025,1,16.0,38.7223,-9.1393
Portugal,2025,2,10.0,38.7223,-9.1393
Portugal,2025,3,23.0,38.7223,-9.1393
Portugal,2025,4,14.0,38.7223,-9.1393
Portugal,2025,5,21.0,38.7223,-9.1393
Portugal,2025,6,16.0,38.7223,-9.1393
Portugal,2025,7,17.0,38.7223,-9.1393
Portugal,2025,8,17.0,38.7223,-9.1393
Portugal,2025,9,13.0,38.7223,-9.1393
Portugal,2025,10,19.0,38.7223,-9.1393
Portugal,2025,11,13.0,38.7223,-9.1393
Portugal,2025,12,7.0,38.7223,-9.1393
Portugal,2025,13,0.0,38.7223,-9.1393
Portugal,2025,14,4.0,38.7223,-9.1393
Portugal,2025,15,0.0,38.7223,-9.1393
Portugal,2025,16,4.0,38.7223,-9.1393
Portugal,2025,17,0.0,38.7223,-9.1393
Portugal,2025,18,0.0,38.7223,-9.1393
Portugal,2025,19,0.0,38.7223,-9.1393
Portugal,2025,20,0.0,38.7223,-9.1393
Portugal,2025,21,1.0,38.7223,-9.1393
Portugal,2025,22,1.0,38.7223,-9.1393
Portugal,2025,23,0.0,38.7223,-9.1393
Portugal,2025,24,0.0,38.7223,-9.1393
Portugal,2025,25,0.0,38.7223,-9.1393
Portugal,2025,26,1.0,38.7223,-9.1393
Portugal,2025,27,0.0,38.7223,-9.1393
Portugal,2025,28,0.0,38.7223,-9.1393
Portugal,2025,29,0.0,38.7223,-9.1393
Portugal,2025,30,0.0,38.7223,-9.1393
Portugal,2025,31,0.0,38.7223,-9.1393
Portugal,2025,32,0.0,38.7223,-9.1393
Portugal,2025,33,0.0,38.7223,-9.1393
Portugal,2025,34,0.0,38.7223,-9.1393
Portugal,2025,35,0.0,38.7223,-9.1393
Portugal,2025,36,0.0,38.7223,-9.1393
Portugal,2025,37,0.0,38.7223,-9.1393
Portugal,2025,38,0.0,38.7223,-9.1393
Portugal,2025,39,1.0,38.7223,-9.1393
Portugal,2025,40,0.0,38.7223,-9.1393
Portugal,2025,41,1.0,38.7223,-9.1393
Portugal,2025,42,0.0,38.7223,-9.1393
Portugal,2025,43,1.0,38.7223,-9.1393
Portugal,2025,44,0.0,38.7223,-9.1393
Portugal,2025,45,3.0,38.7223,-9.1393
Portugal,2025,46,3.0,38.7223,-9.1393
Portugal,2025,47,11.0,38.7223,-9.1393
Portugal,2025,48,10.0,38.7223,-9.1393
Portugal,2025,49,22.0,38.7223,-9.1393
Portugal,2025,50,17.0,38.7223,-9.1393
Portugal,2025,51,33.0,38.7223,-9.1393
Portugal,2025,52,37.0,38.7223,-9.1393
Portugal,2026,2,14.0,38.7223,-9.1393
Portugal,2026,3,15.0,38.7223,-9.1393
Portugal,2026,4,17.0,38.7223,-9.1393
Portugal,2026,5,14.0,38.7223,-9.1393
Portugal,2026,6,2.0,38.7223,-9.1393
Portugal,2026,7,0.0,38.7223,-9.1393
Portugal,2026,8,1.0,38.7223,-9.1393
Portugal,2026,9,0.0,38.7223,-9.1393
Portugal,2026,10,0.0,38.7223,-9.1393
Romania,2022,1,1.0,44.4268,26.1025
Romania,2022,9,1.0,44.4268,26.1025
Romania,2023,40,0.0,44.4268,26.1025
Romania,2024,2,26.0,44.4268,26.1025
Romania,2024,3,12.0,44.4268,26.1025
Romania,2024,4,33.0,44.4268,26.1025
Romania,2024,5,28.0,44.4268,26.1025
Romania,2024,6,17.0,44.4268,26.1025
Romania,2024,7,28.0,44.4268,26.1025
Romania,2024,8,7.0,44.4268,26.1025
Romania,2024,9,3.0,44.4268,26.1025
Romania,2024,10,12.0,44.4268,26.1025
Romania,2024,11,3.0,44.4268,26.1025
Romania,2024,40,0.0,44.4268,26.1025
Slovakia,2021,44,1.0,48.1486,17.1077
Slovakia,2021,45,2.0,48.1486,17.1077
Slovakia,2021,47,2.0,48.1486,17.1077
Slovakia,2021,49,5.0,48.1486,17.1077
Slovakia,2022,3,2.0,48.1486,17.1077
Slovakia,2022,4,2.0,48.1486,17.1077
Slovakia,2022,7,2.0,48.1486,17.1077
Slovakia,2022,11,2.0,48.1486,17.1077
Slovakia,2022,13,2.0,48.1486,17.1077
Slovakia,2022,14,4.0,48.1486,17.1077
Slovakia,2022,15,2.0,48.1486,17.1077
Slovakia,2022,16,2.0,48.1486,17.1077
Slovakia,2022,17,5.0,48.1486,17.1077
Slovakia,2022,18,3.0,48.1486,17.1077
Slovakia,2022,19,10.0,48.1486,17.1077
Slovakia,2022,21,1.0,48.1486,17.1077
Slovakia,2022,48,10.0,48.1486,17.1077
Slovakia,2022,49,18.0,48.1486,17.1077
Slovakia,2022,50,46.0,48.1486,17.1077
Slovakia,2022,51,81.0,48.1486,17.1077
Slovakia,2022,52,62.0,48.1486,17.1077
Slovakia,2023,1,50.0,48.1486,17.1077
Slovakia,2023,2,11.0,48.1486,17.1077
Slovakia,2023,3,29.0,48.1486,17.1077
Slovakia,2023,4,51.0,48.1486,17.1077
Slovakia,2023,5,63.0,48.1486,17.1077
Slovakia,2023,6,42.0,48.1486,17.1077
Slovakia,2023,7,48.0,48.1486,17.1077
Slovakia,2023,8,66.0,48.1486,17.1077
Slovakia,2023,9,39.0,48.1486,17.1077
Slovakia,2023,10,32.0,48.1486,17.1077
Slovakia,2023,11,26.0,48.1486,17.1077
Slovakia,2023,12,30.0,48.1486,17.1077
Slovakia,2023,13,31.0,48.1486,17.1077
Slovakia,2023,14,109.0,48.1486,17.1077
Slovakia,2023,15,13.0,48.1486,17.1077
Slovakia,2023,16,28.0,48.1486,17.1077
Slovakia,2023,17,8.0,48.1486,17.1077
Slovakia,2023,18,8.0,48.1486,17.1077
Slovakia,2023,19,3.0,48.1486,17.1077
Slovakia,2023,20,8.0,48.1486,17.1077
Slovakia,2023,21,1.0,48.1486,17.1077
Slovakia,2023,22,2.0,48.1486,17.1077
Slovakia,2023,23,1.0,48.1486,17.1077
Slovakia,2023,40,2.0,48.1486,17.1077
Slovakia,2023,42,1.0,48.1486,17.1077
Slovakia,2023,43,2.0,48.1486,17.1077
Slovakia,2023,44,2.0,48.1486,17.1077
Slovakia,2023,45,1.0,48.1486,17.1077
Slovakia,2023,46,2.0,48.1486,17.1077
Slovakia,2023,47,1.0,48.1486,17.1077
Slovakia,2023,48,3.0,48.1486,17.1077
Slovakia,2023,49,5.0,48.1486,17.1077
Slovakia,2023,50,23.0,48.1486,17.1077
Slovakia,2023,51,65.0,48.1486,17.1077
Slovakia,2023,52,10.0,48.1486,17.1077
Slovakia,2024,1,6.0,48.1486,17.1077
Slovakia,2024,2,21.0,48.1486,17.1077
Slovakia,2024,3,42.0,48.1486,17.1077
Slovakia,2024,4,96.0,48.1486,17.1077
Slovakia,2024,5,131.0,48.1486,17.1077
Slovakia,2024,6,108.0,48.1486,17.1077
Slovakia,2024,7,90.0,48.1486,17.1077
Slovakia,2024,8,29.0,48.1486,17.1077
Slovakia,2024,9,33.0,48.1486,17.1077
Slovakia,2024,10,14.0,48.1486,17.1077
Slovakia,2024,11,12.0,48.1486,17.1077
Slovakia,2024,12,3.0,48.1486,17.1077
Slovakia,2024,13,3.0,48.1486,17.1077
Slovakia,2024,15,1.0,48.1486,17.1077
Slovakia,2024,40,0.0,48.1486,17.1077
Slovakia,2024,41,0.0,48.1486,17.1077
Slovakia,2024,42,0.0,48.1486,17.1077
Slovakia,2024,43,0.0,48.1486,17.1077
Slovakia,2024,44,0.0,48.1486,17.1077
Slovakia,2024,45,1.0,48.1486,17.1077
Slovakia,2024,46,0.0,48.1486,17.1077
Slovakia,2024,47,2.0,48.1486,17.1077
Slovakia,2024,48,4.0,48.1486,17.1077
Slovakia,2024,49,0.0,48.1486,17.1077
Slovakia,2024,50,3.0,48.1486,17.1077
Slovakia,2024,51,13.0,48.1486,17.1077
Slovakia,2025,2,1.0,48.1486,17.1077
Slovakia,2025,3,9.0,48.1486,17.1077
Slovakia,2025,4,22.0,48.1486,17.1077
Slovakia,2025,5,81.0,48.1486,17.1077
Slovakia,2025,6,91.0,48.1486,17.1077
Slovakia,2025,7,89.0,48.1486,17.1077
Slovakia,2025,8,50.0,48.1486,17.1077
Slovakia,2025,9,81.0,48.1486,17.1077
Slovakia,2025,10,30.0,48.1486,17.1077
Slovakia,2025,11,55.0,48.1486,17.1077
Slovakia,2025,12,27.0,48.1486,17.1077
Slovakia,2025,13,17.0,48.1486,17.1077
Slovakia,2025,14,14.0,48.1486,17.1077
Slovakia,2025,15,13.0,48.1486,17.1077
Slovakia,2025,16,13.0,48.1486,17.1077
Slovakia,2025,17,0.0,48.1486,17.1077
Slovakia,2025,18,3.0,48.1486,17.1077
Slovakia,2025,19,0.0,48.1486,17.1077
Slovakia,2025,21,0.0,48.1486,17.1077
Slovakia,2025,22,0.0,48.1486,17.1077
Slovakia,2025,23,0.0,48.1486,17.1077
Slovakia,2025,24,0.0,48.1486,17.1077
Slovakia,2025,25,0.0,48.1486,17.1077
Slovakia,2025,26,0.0,48.1486,17.1077
Slovakia,2025,27,0.0,48.1486,17.1077
Slovakia,2025,28,0.0,48.1486,17.1077
Slovakia,2025,29,0.0,48.1486,17.1077
Slovakia,2025,30,0.0,48.1486,17.1077
Slovakia,2025,31,0.0,48.1486,17.1077
Slovakia,2025,32,0.0,48.1486,17.1077
Slovakia,2025,33,0.0,48.1486,17.1077
Slovakia,2025,34,0.0,48.1486,17.1077
Slovakia,2025,35,0.0,48.1486,17.1077
Slovakia,2025,36,0.0,48.1486,17.1077
Slovakia,2025,37,0.0,48.1486,17.1077
Slovakia,2025,38,0.0,48.1486,17.1077
Slovakia,2025,39,0.0,48.1486,17.1077
Slovakia,2025,40,0.0,48.1486,17.1077
Slovakia,2025,41,0.0,48.1486,17.1077
Slovakia,2025,42,0.0,48.1486,17.1077
Slovakia,2025,43,1.0,48.1486,17.1077
Slovakia,2025,44,0.0,48.1486,17.1077
Slovakia,2025,45,3.0,48.1486,17.1077
Slovakia,2025,46,1.0,48.1486,17.1077
Slovakia,2025,47,0.0,48.1486,17.1077
Slovakia,2025,48,0.0,48.1486,17.1077
Slovakia,2025,49,7.0,48.1486,17.1077
Slovakia,2025,50,14.0,48.1486,17.1077
Slovakia,2025,51,12.0,48.1486,17.1077
Slovakia,2025,52,18.0,48.1486,17.1077
Slovakia,2026,2,6.0,48.1486,17.1077
Slovakia,2026,3,4.0,48.1486,17.1077
Slovakia,2026,4,22.0,48.1486,17.1077
Slovakia,2026,5,12.0,48.1486,17.1077
Slovakia,2026,6,22.0,48.1486,17.1077
Slovakia,2026,7,34.0,48.1486,17.1077
Slovakia,2026,8,20.0,48.1486,17.1077
Slovakia,2026,9,5.0,48.1486,17.1077
Slovakia,2026,10,22.0,48.1486,17.1077
Slovenia,2021,25,0.0,46.0569,14.5058
Slovenia,2021,26,0.0,46.0569,14.5058
Slovenia,2021,27,0.0,46.0569,14.5058
Slovenia,2021,28,0.0,46.0569,14.5058
Slovenia,2021,29,0.0,46.0569,14.5058
Slovenia,2021,30,0.0,46.0569,14.5058
Slovenia,2021,31,0.0,46.0569,14.5058
Slovenia,2021,32,0.0,46.0569,14.5058
Slovenia,2021,33,0.0,46.0569,14.5058
Slovenia,2021,34,0.0,46.0569,14.5058
Slovenia,2021,35,0.0,46.0569,14.5058
Slovenia,2021,36,0.0,46.0569,14.5058
Slovenia,2021,37,0.0,46.0569,14.5058
Slovenia,2021,38,0.0,46.0569,14.5058
Slovenia,2021,39,0.0,46.0569,14.5058
Slovenia,2021,40,0.0,46.0569,14.5058
Slovenia,2021,41,0.0,46.0569,14.5058
Slovenia,2021,42,0.0,46.0569,14.5058
Slovenia,2021,43,0.0,46.0569,14.5058
Slovenia,2021,44,0.0,46.0569,14.5058
Slovenia,2021,45,0.0,46.0569,14.5058
Slovenia,2021,46,0.0,46.0569,14.5058
Slovenia,2021,47,0.0,46.0569,14.5058
Slovenia,2021,48,0.0,46.0569,14.5058
Slovenia,2021,49,0.0,46.0569,14.5058
Slovenia,2021,50,0.0,46.0569,14.5058
Slovenia,2021,51,0.0,46.0569,14.5058
Slovenia,2021,52,1.0,46.0569,14.5058
Slovenia,2022,1,2.0,46.0569,14.5058
Slovenia,2022,2,1.0,46.0569,14.5058
Slovenia,2022,3,5.0,46.0569,14.5058
Slovenia,2022,4,1.0,46.0569,14.5058
Slovenia,2022,5,6.0,46.0569,14.5058
Slovenia,2022,6,4.0,46.0569,14.5058
Slovenia,2022,7,2.0,46.0569,14.5058
Slovenia,2022,8,13.0,46.0569,14.5058
Slovenia,2022,9,11.0,46.0569,14.5058
Slovenia,2022,10,15.0,46.0569,14.5058
Slovenia,2022,11,17.0,46.0569,14.5058
Slovenia,2022,12,29.0,46.0569,14.5058
Slovenia,2022,13,23.0,46.0569,14.5058
Slovenia,2022,14,13.0,46.0569,14.5058
Slovenia,2022,15,9.0,46.0569,14.5058
Slovenia,2022,16,4.0,46.0569,14.5058
